title,date_time,location,link,Title,Link,Date & Time,Location,lat,lon,lat_prev,lon_prev,location_refined,geo_source,geocode_confidence
Simplified A.I. Marketing,Sales end soon,Online,https://www.eventbrite.com/e/simplified-ai-marketing-tickets-1740310979989?aff=ebdssbdestsearch,Simplified A.I. Marketing,https://www.eventbrite.com/e/simplified-ai-marketing-tickets-1740310979989?aff=ebdssbdestsearch,Sales end soon,Online,51.3389784000,12.3955204000,52.5200000000,13.4050000000,"Online, Berlin, Germany",geocode:nominatim,medium
SX Festival & SX Expo 2026 Berlin,"Sat, Jun 27, 12:00 PM",Berlin · Magazin in der Heeresbäckerei,https://www.eventbrite.ie/e/sx-festival-sx-expo-2026-berlin-tickets-1550925051579?aff=ebdssbdestsearch,SX Festival & SX Expo 2026 Berlin,https://www.eventbrite.ie/e/sx-festival-sx-expo-2026-berlin-tickets-1550925051579?aff=ebdssbdestsearch,"Sat, Jun 27, 12:00 PM",Berlin · Magazin in der Heeresbäckerei,52.5200000000,13.4050000000,52.5200000000,13.4050000000,"Berlin · Magazin in der Heeresbäckerei, Berlin, Germany",geocode:failed,low
CPI + Google.org Essentials of AI Training  November,"Thu, Nov 20, 5:00 PM",Berlin · Code Academy Berlin,https://www.eventbrite.de/e/cpi-googleorg-essentials-of-ai-training-november-tickets-1756245560749?aff=ebdssbdestsearch,CPI + Google.org Essentials of AI Training  November,https://www.eventbrite.de/e/cpi-googleorg-essentials-of-ai-training-november-tickets-1756245560749?aff=ebdssbdestsearch,"Thu, Nov 20, 5:00 PM",Berlin · Code Academy Berlin,52.5200000000,13.4050000000,52.5200000000,13.4050000000,"Berlin · Code Academy Berlin, Berlin, Germany",geocode:failed,low
Rise of AI Conference 2026,"Wed, May 6, 8:35 AM",Berlin · Humboldt Carré Konferenz- und Eventzentrum,https://www.eventbrite.de/e/rise-of-ai-conference-2026-tickets-1524895586749?aff=ebdssbdestsearch,Rise of AI Conference 2026,https://www.eventbrite.de/e/rise-of-ai-conference-2026-tickets-1524895586749?aff=ebdssbdestsearch,"Wed, May 6, 8:35 AM",Berlin · Humboldt Carré Konferenz- und Eventzentrum,52.5200000000,13.4050000000,52.5200000000,13.4050000000,"Berlin · Humboldt Carré Konferenz- und Eventzentrum, Berlin, Germany",geocode:failed,low
Nikon X Teltec. Z-Mount Pro Video Meetup,"Thu, Dec 4, 2:00 PM",Berlin · Teltec Berlin,https://www.eventbrite.de/e/nikon-x-teltec-z-mount-pro-video-meetup-tickets-1818087090429?aff=ebdssbdestsearch,Nikon X Teltec. Z-Mount Pro Video Meetup,https://www.eventbrite.de/e/nikon-x-teltec-z-mount-pro-video-meetup-tickets-1818087090429?aff=ebdssbdestsearch,"Thu, Dec 4, 2:00 PM",Berlin · Teltec Berlin,52.5200000000,13.4050000000,52.5200000000,13.4050000000,"Berlin · Teltec Berlin, Berlin, Germany",geocode:failed,low
Maker Basics: Soldering & Electronics,"Mon, Nov 3, 4:00 PM + 1 more",Berlin · FabLab Neukölln,https://www.eventbrite.de/e/maker-basics-soldering-electronics-tickets-1259469750929?aff=ebdssbdestsearch,Maker Basics: Soldering & Electronics,https://www.eventbrite.de/e/maker-basics-soldering-electronics-tickets-1259469750929?aff=ebdssbdestsearch,"Mon, Nov 3, 4:00 PM + 1 more",Berlin · FabLab Neukölln,52.4480000000,13.4490000000,52.4480000000,13.4490000000,"Berlin · FabLab Neukölln, Berlin, Germany",geocode:failed,low
ISTQB® Advanced Level Test Manager Training Course (in English) - Berlin,"Mon, Nov 3, 9:00 AM + 9 more",Berlin · Gontardstraße 11,https://www.eventbrite.com/e/istqb-advanced-level-test-manager-training-course-in-english-berlin-tickets-229294605337?aff=ebdssbdestsearch,ISTQB® Advanced Level Test Manager Training Course (in English) - Berlin,https://www.eventbrite.com/e/istqb-advanced-level-test-manager-training-course-in-english-berlin-tickets-229294605337?aff=ebdssbdestsearch,"Mon, Nov 3, 9:00 AM + 9 more",Berlin · Gontardstraße 11,52.5200000000,13.4050000000,52.5200000000,13.4050000000,"Berlin · Gontardstraße 11, Berlin, Germany",geocode:failed,low
Meet the Machines: Onboarding Session at FabLab Neukölln,"Mon, Oct 27, 6:30 PM + 3 more",Berlin · FabLab Neukölln,https://www.eventbrite.de/e/meet-the-machines-onboarding-session-at-fablab-neukolln-tickets-579288656967?aff=ebdssbdestsearch,Meet the Machines: Onboarding Session at FabLab Neukölln,https://www.eventbrite.de/e/meet-the-machines-onboarding-session-at-fablab-neukolln-tickets-579288656967?aff=ebdssbdestsearch,"Mon, Oct 27, 6:30 PM + 3 more",Berlin · FabLab Neukölln,52.4480000000,13.4490000000,52.4480000000,13.4490000000,"Berlin · FabLab Neukölln, Berlin, Germany",geocode:failed,low
Maker Basics: Sewing,Almost full,Berlin · FabLab Neukölln,https://www.eventbrite.de/e/maker-basics-sewing-tickets-1075716158989?aff=ebdssbdestsearch,Maker Basics: Sewing,https://www.eventbrite.de/e/maker-basics-sewing-tickets-1075716158989?aff=ebdssbdestsearch,Almost full,Berlin · FabLab Neukölln,52.4480000000,13.4490000000,52.4480000000,13.4490000000,"Berlin · FabLab Neukölln, Berlin, Germany",geocode:failed,low
Zukunft der Arbeit - Prozessinnovation durch immersive Technologien,"Wed, Nov 26, 3:00 PM",Berlin · Hochschule für Technik und Wirtschaft Berlin (HTW Berlin) - Campus Wilhelminenhof,https://www.eventbrite.de/e/zukunft-der-arbeit-prozessinnovation-durch-immersive-technologien-tickets-1639773349229?aff=ebdssbdestsearch,Zukunft der Arbeit - Prozessinnovation durch immersive Technologien,https://www.eventbrite.de/e/zukunft-der-arbeit-prozessinnovation-durch-immersive-technologien-tickets-1639773349229?aff=ebdssbdestsearch,"Wed, Nov 26, 3:00 PM",Berlin · Hochschule für Technik und Wirtschaft Berlin (HTW Berlin) - Campus Wilhelminenhof,52.5200000000,13.4050000000,52.5200000000,13.4050000000,"Berlin · Hochschule für Technik und Wirtschaft Berlin (HTW Berlin) - Campus Wilhelminenhof, Berlin, Germany",geocode:failed,low
Startups Mentorship Program,"Sat, Nov 8, 5:00 PM + 2 more",Berlin · Berlin,https://www.eventbrite.com/e/startups-mentorship-program-tickets-121638868129?aff=ebdssbdestsearch,Startups Mentorship Program,https://www.eventbrite.com/e/startups-mentorship-program-tickets-121638868129?aff=ebdssbdestsearch,"Sat, Nov 8, 5:00 PM + 2 more",Berlin · Berlin,52.4880037000,13.4089223000,52.5200000000,13.4050000000,"Berlin · Berlin, Berlin, Germany",geocode:nominatim,medium
Workshop—Introduction to UV Printing with  the eufyMake E1,"Thu, Jan 8, 10:00 AM + 10 more",Berlin · MotionLab.Berlin,https://www.eventbrite.de/e/workshopintroduction-to-uv-printing-with-the-eufymake-e1-tickets-1657701693389?aff=ebdssbdestsearch,Workshop—Introduction to UV Printing with  the eufyMake E1,https://www.eventbrite.de/e/workshopintroduction-to-uv-printing-with-the-eufymake-e1-tickets-1657701693389?aff=ebdssbdestsearch,"Thu, Jan 8, 10:00 AM + 10 more",Berlin · MotionLab.Berlin,52.4936366000,13.4481126000,52.4856000000,13.4573000000,"Berlin · MotionLab.Berlin, Berlin, Germany",geocode:nominatim,medium
Momentum+/ Solve the digital divide in the AI age,"Fri, Nov 21, 7:00 PM",Berlin · Berlin,https://www.eventbrite.com/e/momentum-solve-the-digital-divide-in-the-ai-age-tickets-1850123702799?aff=ebdssbdestsearch,Momentum+/ Solve the digital divide in the AI age,https://www.eventbrite.com/e/momentum-solve-the-digital-divide-in-the-ai-age-tickets-1850123702799?aff=ebdssbdestsearch,"Fri, Nov 21, 7:00 PM",Berlin · Berlin,52.4880037000,13.4089223000,52.5200000000,13.4050000000,"Berlin · Berlin, Berlin, Germany",geocode:nominatim,medium
"ISTQB® Foundation Exam and Training Course (in English) - Berlin, 3 days","Mon, Nov 10, 9:00 AM + 24 more",Berlin · Knesebeckstraße 62,https://www.eventbrite.com/e/istqb-foundation-exam-and-training-course-in-english-berlin-3-days-tickets-34163571161?aff=ebdssbdestsearch,"ISTQB® Foundation Exam and Training Course (in English) - Berlin, 3 days",https://www.eventbrite.com/e/istqb-foundation-exam-and-training-course-in-english-berlin-3-days-tickets-34163571161?aff=ebdssbdestsearch,"Mon, Nov 10, 9:00 AM + 24 more",Berlin · Knesebeckstraße 62,52.5200000000,13.4050000000,52.5200000000,13.4050000000,"Berlin · Knesebeckstraße 62, Berlin, Germany",geocode:failed,low
DJ Workshop for beginners: Group sessions with DJ BERKITA ✨,Today at 6:30 PM + 26 more,Berlin · Köpenicker Straße,https://www.eventbrite.de/e/dj-workshop-for-beginners-group-sessions-with-dj-berkita-tickets-1401740626949?aff=ebdssbdestsearch,DJ Workshop for beginners: Group sessions with DJ BERKITA ✨,https://www.eventbrite.de/e/dj-workshop-for-beginners-group-sessions-with-dj-berkita-tickets-1401740626949?aff=ebdssbdestsearch,Today at 6:30 PM + 26 more,Berlin · Köpenicker Straße,52.5128124000,13.4176257000,52.4460000000,13.5740000000,"Berlin · Köpenicker Straße, Berlin, Germany",geocode:nominatim,medium
How to get started in leadership as a female engineer? - Ada Rise by Enpal,"Thu, Nov 20, 5:00 PM",Berlin · Enpal BV,https://www.eventbrite.de/e/how-to-get-started-in-leadership-as-a-female-engineer-ada-rise-by-enpal-tickets-1803173573699?aff=ebdssbdestsearch,How to get started in leadership as a female engineer? - Ada Rise by Enpal,https://www.eventbrite.de/e/how-to-get-started-in-leadership-as-a-female-engineer-ada-rise-by-enpal-tickets-1803173573699?aff=ebdssbdestsearch,"Thu, Nov 20, 5:00 PM",Berlin · Enpal BV,52.5200000000,13.4050000000,52.5200000000,13.4050000000,"Berlin · Enpal BV, Berlin, Germany",geocode:failed,low
Maker Basics: Woodworking,Going fast,Berlin · FabLab Neukölln,https://www.eventbrite.de/e/maker-basics-woodworking-tickets-1075694103019?aff=ebdssbdestsearch,Maker Basics: Woodworking,https://www.eventbrite.de/e/maker-basics-woodworking-tickets-1075694103019?aff=ebdssbdestsearch,Going fast,Berlin · FabLab Neukölln,52.4480000000,13.4490000000,52.4480000000,13.4490000000,"Berlin · FabLab Neukölln, Berlin, Germany",geocode:failed,low
Prompt to Profit — Learn Generative AI for Business and Innovation,Sales end soon,Berlin · Regus Berlin,https://www.eventbrite.com/e/prompt-to-profit-learn-generative-ai-for-business-and-innovation-tickets-1845890802079?aff=ebdssbdestsearch,Prompt to Profit — Learn Generative AI for Business and Innovation,https://www.eventbrite.com/e/prompt-to-profit-learn-generative-ai-for-business-and-innovation-tickets-1845890802079?aff=ebdssbdestsearch,Sales end soon,Berlin · Regus Berlin,52.5200000000,13.4050000000,52.5200000000,13.4050000000,"Berlin · Regus Berlin, Berlin, Germany",geocode:failed,low
Build Your First Successful AI SaaS Startup Today! - Workshop,Sales end soon,Berlin · Regus Office,https://www.eventbrite.com/e/build-your-first-successful-ai-saas-startup-today-workshop-tickets-887019458077?aff=ebdssbdestsearch,Build Your First Successful AI SaaS Startup Today! - Workshop,https://www.eventbrite.com/e/build-your-first-successful-ai-saas-startup-today-workshop-tickets-887019458077?aff=ebdssbdestsearch,Sales end soon,Berlin · Regus Office,52.5200000000,13.4050000000,52.5200000000,13.4050000000,"Berlin · Regus Office, Berlin, Germany",geocode:failed,low
15.10 Tech & Trivia Pub Quiz,"Wed, Oct 15, 6:00 PM",Berlin · Electric Social,https://www.eventbrite.de/e/1510-tech-trivia-pub-quiz-registration-1704306960999?aff=ebdssbdestsearch,15.10 Tech & Trivia Pub Quiz,https://www.eventbrite.de/e/1510-tech-trivia-pub-quiz-registration-1704306960999?aff=ebdssbdestsearch,"Wed, Oct 15, 6:00 PM",Berlin · Electric Social,52.5200000000,13.4050000000,52.5200000000,13.4050000000,"Berlin · Electric Social, Berlin, Germany",geocode:failed,low
"Berlin, Germany - Small99's People, Planet, Pint™: Sustainability Meetup","Mon, Dec 8, 7:00 PM",Berlin · Rotes Rathaus Christmas Market,https://www.eventbrite.co.uk/e/berlin-germany-small99s-people-planet-pinttm-sustainability-meetup-tickets-1711470838349?aff=ebdssbdestsearch,"Berlin, Germany - Small99's People, Planet, Pint™: Sustainability Meetup",https://www.eventbrite.co.uk/e/berlin-germany-small99s-people-planet-pinttm-sustainability-meetup-tickets-1711470838349?aff=ebdssbdestsearch,"Mon, Dec 8, 7:00 PM",Berlin · Rotes Rathaus Christmas Market,52.5200000000,13.4050000000,52.5200000000,13.4050000000,"Berlin · Rotes Rathaus Christmas Market, Berlin, Germany",geocode:failed,low
Entrepreneurship Summit 2026 in Berlin,"Sat, Oct 17, 9:00 AM",Berlin · Henry-Ford-Bau,https://www.eventbrite.de/e/entrepreneurship-summit-2026-in-berlin-tickets-1780515482739?aff=ebdssbdestsearch,Entrepreneurship Summit 2026 in Berlin,https://www.eventbrite.de/e/entrepreneurship-summit-2026-in-berlin-tickets-1780515482739?aff=ebdssbdestsearch,"Sat, Oct 17, 9:00 AM",Berlin · Henry-Ford-Bau,52.5200000000,13.4050000000,52.5200000000,13.4050000000,"Berlin · Henry-Ford-Bau, Berlin, Germany",geocode:failed,low
Founders Running Club :: Berlin,Sales end soon,Berlin · Dorothea-Schlegel-Platz,https://www.eventbrite.com/e/founders-running-club-berlin-tickets-911910287217?aff=ebdssbdestsearch,Founders Running Club :: Berlin,https://www.eventbrite.com/e/founders-running-club-berlin-tickets-911910287217?aff=ebdssbdestsearch,Sales end soon,Berlin · Dorothea-Schlegel-Platz,52.5200000000,13.4050000000,52.5200000000,13.4050000000,"Berlin · Dorothea-Schlegel-Platz, Berlin, Germany",geocode:failed,low
"Berlin Presentation Lab- Biweekly Impulse Lecture, Practice & Coaching","Tue, Dec 16, 6:30 PM",Berlin · Chausseestraße 86,https://www.eventbrite.com/e/berlin-presentation-lab-biweekly-impulse-lecture-practice-coaching-tickets-1796486833479?aff=ebdssbdestsearch,"Berlin Presentation Lab- Biweekly Impulse Lecture, Practice & Coaching",https://www.eventbrite.com/e/berlin-presentation-lab-biweekly-impulse-lecture-practice-coaching-tickets-1796486833479?aff=ebdssbdestsearch,"Tue, Dec 16, 6:30 PM",Berlin · Chausseestraße 86,52.5373220000,13.3731035000,52.5200000000,13.4050000000,"Berlin · Chausseestraße 86, Berlin, Germany",geocode:nominatim,medium
"ISTQB® Automation Engineer Training Course - Berlin(3 days, in English)","Wed, Nov 12, 9:00 AM + 3 more",Berlin · U Potsdamer Platz,https://www.eventbrite.com/e/istqb-automation-engineer-training-course-berlin3-days-in-english-tickets-109154046692?aff=ebdssbdestsearch,"ISTQB® Automation Engineer Training Course - Berlin(3 days, in English)",https://www.eventbrite.com/e/istqb-automation-engineer-training-course-berlin3-days-in-english-tickets-109154046692?aff=ebdssbdestsearch,"Wed, Nov 12, 9:00 AM + 3 more",Berlin · U Potsdamer Platz,52.5200000000,13.4050000000,52.5200000000,13.4050000000,"Berlin · U Potsdamer Platz, Berlin, Germany",geocode:failed,low
Certified Blockchain Associate | Berlin,Thursday at 4:00 PM + 5 more,Berlin · Berlin,https://www.eventbrite.com.au/e/certified-blockchain-associate-berlin-tickets-491440631157?aff=ebdssbdestsearch,Certified Blockchain Associate | Berlin,https://www.eventbrite.com.au/e/certified-blockchain-associate-berlin-tickets-491440631157?aff=ebdssbdestsearch,Thursday at 4:00 PM + 5 more,Berlin · Berlin,52.4880037000,13.4089223000,52.5200000000,13.4050000000,"Berlin · Berlin, Berlin, Germany",geocode:nominatim,medium
CIO Germany 2026,"Thu, Jun 4, 8:30 AM","Berlin · The Ritz-Carlton, Berlin",https://www.eventbrite.co.uk/e/cio-germany-2026-tickets-1502868262429?aff=ebdssbdestsearch,CIO Germany 2026,https://www.eventbrite.co.uk/e/cio-germany-2026-tickets-1502868262429?aff=ebdssbdestsearch,"Thu, Jun 4, 8:30 AM","Berlin · The Ritz-Carlton, Berlin",52.5200000000,13.4050000000,52.5200000000,13.4050000000,"Berlin · The Ritz-Carlton, Berlin, Berlin, Germany",geocode:failed,low
Low-Code First Friday im November,"Fri, Nov 7, 10:00 AM",Berlin · Scopeland Technology GmbH,https://www.eventbrite.de/e/low-code-first-friday-im-november-tickets-1118791127379?aff=ebdssbdestsearch,Low-Code First Friday im November,https://www.eventbrite.de/e/low-code-first-friday-im-november-tickets-1118791127379?aff=ebdssbdestsearch,"Fri, Nov 7, 10:00 AM",Berlin · Scopeland Technology GmbH,52.5200000000,13.4050000000,52.5200000000,13.4050000000,"Berlin · Scopeland Technology GmbH, Berlin, Germany",geocode:failed,low
ISTQB®  Test Automation Strategy Training Course - Berlin(in English),Monday at 9:00 AM + 33 more,Berlin · U Potsdamer Platz,https://www.eventbrite.com/e/istqb-test-automation-strategy-training-course-berlinin-english-tickets-1026817818737?aff=ebdssbdestsearch,ISTQB®  Test Automation Strategy Training Course - Berlin(in English),https://www.eventbrite.com/e/istqb-test-automation-strategy-training-course-berlinin-english-tickets-1026817818737?aff=ebdssbdestsearch,Monday at 9:00 AM + 33 more,Berlin · U Potsdamer Platz,52.5200000000,13.4050000000,52.5200000000,13.4050000000,"Berlin · U Potsdamer Platz, Berlin, Germany",geocode:failed,low
Low-Code First Friday im Dezember,"Fri, Dec 5, 10:00 AM",Berlin · Scopeland Technology GmbH,https://www.eventbrite.de/e/low-code-first-friday-im-dezember-tickets-1118791468399?aff=ebdssbdestsearch,Low-Code First Friday im Dezember,https://www.eventbrite.de/e/low-code-first-friday-im-dezember-tickets-1118791468399?aff=ebdssbdestsearch,"Fri, Dec 5, 10:00 AM",Berlin · Scopeland Technology GmbH,52.5200000000,13.4050000000,52.5200000000,13.4050000000,"Berlin · Scopeland Technology GmbH, Berlin, Germany",geocode:failed,low
Teckel TV - Der Talk mit Bernd Kötting,Just added,Berlin · Posh Teckel,https://www.eventbrite.de/e/teckel-tv-der-talk-mit-bernd-kotting-tickets-1845160728409?aff=ebdssbdestsearch,Teckel TV - Der Talk mit Bernd Kötting,https://www.eventbrite.de/e/teckel-tv-der-talk-mit-bernd-kotting-tickets-1845160728409?aff=ebdssbdestsearch,Just added,Berlin · Posh Teckel,52.5200000000,13.4050000000,52.5200000000,13.4050000000,"Berlin · Posh Teckel, Berlin, Germany",geocode:failed,low
Embassy of Canada Networking Reception,"Mon, Nov 10, 3:30 PM","Berlin · Embassy of Canada to Germany, in Berlin",https://www.eventbrite.ca/e/embassy-of-canada-networking-reception-tickets-1828900854689?aff=ebdssbdestsearch,Embassy of Canada Networking Reception,https://www.eventbrite.ca/e/embassy-of-canada-networking-reception-tickets-1828900854689?aff=ebdssbdestsearch,"Mon, Nov 10, 3:30 PM","Berlin · Embassy of Canada to Germany, in Berlin",52.5200000000,13.4050000000,52.5200000000,13.4050000000,"Berlin · Embassy of Canada to Germany, in Berlin, Berlin, Germany",geocode:failed,low
xG-Afterwork — Your Gateway to Berlin’s Telecommunications Community,"Thu, Nov 13, 5:00 PM","Berlin · Fachgebiet Telekommunikationsnetze, Gebäude HFT-TA (Raum 101 und 131 plus Foyer; erste Etage)",https://www.eventbrite.de/e/xg-afterwork-your-gateway-to-berlins-telecommunications-community-tickets-1678677251849?aff=ebdssbdestsearch,xG-Afterwork — Your Gateway to Berlin’s Telecommunications Community,https://www.eventbrite.de/e/xg-afterwork-your-gateway-to-berlins-telecommunications-community-tickets-1678677251849?aff=ebdssbdestsearch,"Thu, Nov 13, 5:00 PM","Berlin · Fachgebiet Telekommunikationsnetze, Gebäude HFT-TA (Raum 101 und 131 plus Foyer; erste Etage)",52.5200000000,13.4050000000,52.5200000000,13.4050000000,"Berlin · Fachgebiet Telekommunikationsnetze, Gebäude HFT-TA (Raum 101 und 131 plus Foyer; erste Etage), Berlin, Germany",geocode:failed,low
KI-EscapeRoom - Spielerisch künstliche Intelligenz für Unternehmen erleben,Tomorrow at 11:30 AM + 81 more,Werder (Havel) · Mittelstand-Digital Zentrum Berlin (Standort Werder (Havel)),https://www.eventbrite.de/e/ki-escaperoom-spielerisch-kunstliche-intelligenz-fur-unternehmen-erleben-tickets-1521501655409?aff=ebdssbdestsearch,KI-EscapeRoom - Spielerisch künstliche Intelligenz für Unternehmen erleben,https://www.eventbrite.de/e/ki-escaperoom-spielerisch-kunstliche-intelligenz-fur-unternehmen-erleben-tickets-1521501655409?aff=ebdssbdestsearch,Tomorrow at 11:30 AM + 81 more,Werder (Havel) · Mittelstand-Digital Zentrum Berlin (Standort Werder (Havel)),52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Werder (Havel) · Mittelstand-Digital Zentrum Berlin (Standort Werder (Havel)), Berlin, Germany",geocode:failed,low
Kung Fu Classes,Sales end soon,Berlin · Hasenheide parkrun,https://www.eventbrite.de/e/kung-fu-classes-tickets-1332117582549?aff=ebdssbdestsearch,Kung Fu Classes,https://www.eventbrite.de/e/kung-fu-classes-tickets-1332117582549?aff=ebdssbdestsearch,Sales end soon,Berlin · Hasenheide parkrun,52.5200000000,13.4050000000,52.5200000000,13.4050000000,"Berlin · Hasenheide parkrun, Berlin, Germany",geocode:failed,low
Workshop - Intro to the Würth Elektronik-Lab,Going fast,Berlin · MotionLab.Berlin,https://www.eventbrite.com/e/workshop-intro-to-the-wurth-elektronik-lab-tickets-1004479775047?aff=ebdssbdestsearch,Workshop - Intro to the Würth Elektronik-Lab,https://www.eventbrite.com/e/workshop-intro-to-the-wurth-elektronik-lab-tickets-1004479775047?aff=ebdssbdestsearch,Going fast,Berlin · MotionLab.Berlin,52.4936366000,13.4481126000,52.4856000000,13.4573000000,"Berlin · MotionLab.Berlin, Berlin, Germany",geocode:nominatim,medium
Martin Audio Systemtraining im Hangar-312 Neuruppin,Sales end soon,Neuruppin · Hangar-312,https://www.eventbrite.de/e/martin-audio-systemtraining-im-hangar-312-neuruppin-tickets-1684026200699?aff=ebdssbdestsearch,Martin Audio Systemtraining im Hangar-312 Neuruppin,https://www.eventbrite.de/e/martin-audio-systemtraining-im-hangar-312-neuruppin-tickets-1684026200699?aff=ebdssbdestsearch,Sales end soon,Neuruppin · Hangar-312,52.5200000000,13.4050000000,52.5200000000,13.4050000000,"Neuruppin · Hangar-312, Berlin, Germany",geocode:failed,low
Data Vault 2.1 Boot Camp and Certification – Berlin  (November 2025)(Ger),"Mon, Nov 17, 9:00 AM",Berlin · Hotel NH Collection Berlin Mitte am Checkpoint Charlie,https://www.eventbrite.de/e/data-vault-21-boot-camp-and-certification-berlin-november-2025ger-tickets-1832711241659?aff=ebdssbdestsearch,Data Vault 2.1 Boot Camp and Certification – Berlin  (November 2025)(Ger),https://www.eventbrite.de/e/data-vault-21-boot-camp-and-certification-berlin-november-2025ger-tickets-1832711241659?aff=ebdssbdestsearch,"Mon, Nov 17, 9:00 AM",Berlin · Hotel NH Collection Berlin Mitte am Checkpoint Charlie,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Berlin · Hotel NH Collection Berlin Mitte am Checkpoint Charlie, Berlin, Germany",geocode:failed,low
4WARD Global Climate & Sustainability Networking Meetups Berlin,"Thu, Nov 27, 6:30 PM",Berlin · BrewDog Berlin Mitte,https://www.eventbrite.com/e/4ward-global-climate-sustainability-networking-meetups-berlin-tickets-1255038206059?aff=ebdssbdestsearch,4WARD Global Climate & Sustainability Networking Meetups Berlin,https://www.eventbrite.com/e/4ward-global-climate-sustainability-networking-meetups-berlin-tickets-1255038206059?aff=ebdssbdestsearch,"Thu, Nov 27, 6:30 PM",Berlin · BrewDog Berlin Mitte,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Berlin · BrewDog Berlin Mitte, Berlin, Germany",geocode:failed,low
AI & Teens: The Conversation You Can't Afford to Skip,"Fri, Nov 7, 9:00 AM PST",Online,https://www.eventbrite.com/e/ai-teens-the-conversation-you-cant-afford-to-skip-tickets-1766711966049?aff=ebdssbdestsearch,AI & Teens: The Conversation You Can't Afford to Skip,https://www.eventbrite.com/e/ai-teens-the-conversation-you-cant-afford-to-skip-tickets-1766711966049?aff=ebdssbdestsearch,"Fri, Nov 7, 9:00 AM PST",Online,51.3389784000,12.3955204000,52.5200000000,13.4050000000,"Online, Berlin, Germany",geocode:nominatim,medium
Introduction to Culturally Affirming Social and Emotional Learning,Sales end soon,Online,https://www.eventbrite.com/e/introduction-to-culturally-affirming-social-and-emotional-learning-tickets-1676580420169?aff=ebdssbdestsearch,Introduction to Culturally Affirming Social and Emotional Learning,https://www.eventbrite.com/e/introduction-to-culturally-affirming-social-and-emotional-learning-tickets-1676580420169?aff=ebdssbdestsearch,Sales end soon,Online,51.3389784000,12.3955204000,52.5200000000,13.4050000000,"Online, Berlin, Germany",geocode:nominatim,medium
Tech Talent Night 2025,"Wed, Nov 26, 5:00 PM",Leipzig · Design Offices Leipzig Post,https://www.eventbrite.de/e/tech-talent-night-2025-tickets-1660737112409?aff=ebdssbdestsearch,Tech Talent Night 2025,https://www.eventbrite.de/e/tech-talent-night-2025-tickets-1660737112409?aff=ebdssbdestsearch,"Wed, Nov 26, 5:00 PM",Leipzig · Design Offices Leipzig Post,52.5200000000,13.4050000000,52.5200000000,13.4050000000,"Leipzig · Design Offices Leipzig Post, Berlin, Germany",geocode:failed,low
Finanzplanung für angehende Unternehmerinnen & Unternehmer,Almost full,"Leipzig · HTWK Leipzig, Campus Eilenburger Straße",https://www.eventbrite.de/e/finanzplanung-fur-angehende-unternehmerinnen-unternehmer-tickets-1728875285519?aff=ebdssbdestsearch,Finanzplanung für angehende Unternehmerinnen & Unternehmer,https://www.eventbrite.de/e/finanzplanung-fur-angehende-unternehmerinnen-unternehmer-tickets-1728875285519?aff=ebdssbdestsearch,Almost full,"Leipzig · HTWK Leipzig, Campus Eilenburger Straße",52.5200000000,13.4050000000,52.5200000000,13.4050000000,"Leipzig · HTWK Leipzig, Campus Eilenburger Straße, Berlin, Germany",geocode:failed,low
Sales & Stories #2,"Tue, Nov 4, 7:00 PM",Leipzig · Basislager Coworking,https://www.eventbrite.de/e/sales-stories-2-tickets-1803077355909?aff=ebdssbdestsearch,Sales & Stories #2,https://www.eventbrite.de/e/sales-stories-2-tickets-1803077355909?aff=ebdssbdestsearch,"Tue, Nov 4, 7:00 PM",Leipzig · Basislager Coworking,51.3320744000,12.3735399000,52.5200000000,13.4050000000,"Leipzig · Basislager Coworking, Berlin, Germany",geocode:nominatim,medium
MINDSHOP | Design Thinking: The HolyGrail of Innovative Products,Sales end soon,Leipzig · Mindshop Online Classroom,https://www.eventbrite.com/e/mindshop-design-thinking-the-holygrail-of-innovative-products-tickets-735194335047?aff=ebdssbdestsearch,MINDSHOP | Design Thinking: The HolyGrail of Innovative Products,https://www.eventbrite.com/e/mindshop-design-thinking-the-holygrail-of-innovative-products-tickets-735194335047?aff=ebdssbdestsearch,Sales end soon,Leipzig · Mindshop Online Classroom,52.5200000000,13.4050000000,52.5200000000,13.4050000000,"Leipzig · Mindshop Online Classroom, Berlin, Germany",geocode:failed,low
